Loan_Id,Disbursed_Amount,Asset_Cost,ltv,Branch_Id,Employment_Type,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,cns_score,delq_acc_6months,no_of_inquiries,Loan_Default,State_Name,City_Name,Region_Name,Disbursalmonth,Age,credit_hist_len_months
229,47538,71820,67.89,147,Self employed,1,1,0,0,0,0,0,0,0,0,Tamil Nadu,Chennai,South,10,53,0
230,44349,62192,73.96,34,Self employed,1,1,0,0,0,0,738,0,2,0,Punjab,Ludhiana,North,8,30,3
231,63447,77159,84.24,2,Self employed,1,1,0,0,0,0,727,0,0,0,Jharkhand,Ranchi,East,10,46,14
232,53579,69175,79.99,147,Salaried,1,1,0,0,0,0,763,0,0,1,Rajasthan,Jaipur,North,10,30,6
233,52303,62600,84.66,64,Salaried,1,1,0,0,0,0,0,0,0,1,Jharkhand,Jamshedpur,East,8,32,0
234,40394,55900,74.24,136,Self employed,1,1,0,0,0,0,710,0,0,0,Kerala,Thrissur,South,10,44,9
235,53303,72126,76.26,48,Self employed,1,1,0,0,0,0,15,0,0,0,Maharashtra,Aurangabad,West,8,37,1
236,56759,65100,89.86,73,Salaried,1,1,0,0,0,0,825,0,0,0,Sikkim,Gangtok,East,9,25,6
237,55013,69106,81.03,152,Self employed,1,1,0,0,0,0,0,0,2,0,Kerala,Kochi,South,10,27,0
238,28029,54210,53.5,79,Self employed,1,1,0,0,0,0,15,0,4,0,Maharashtra,Mumbai,West,8,26,0
239,71817,114408,64.68,7,Self employed,1,1,0,0,0,0,0,0,0,0,Maharashtra,Pune,West,10,30,0
240,62847,85789,75.18,67,Self employed,1,1,0,0,0,0,554,2,0,0,Sikkim,Gangtok,East,9,37,61
241,58012,110591,54.25,65,Salaried,1,0,1,1,0,0,0,0,0,0,Maharashtra,Mumbai,West,8,28,0
242,63369,73882,88.25,77,Salaried,1,1,0,0,0,0,749,0,0,0,Karnataka,Mysore,South,9,63,36
243,44394,66230,67.95,68,Salaried,1,0,0,1,0,0,0,0,1,1,Tamil Nadu,Coimbatore,South,10,26,0
244,24529,48500,53.61,8,Self employed,1,1,0,0,0,0,581,0,0,0,Karnataka,Mangalore,South,10,28,12
245,50303,62188,83.62,34,Self employed,1,1,0,0,0,0,0,0,0,0,Karnataka,Mysore,South,8,32,0
246,34559,50925,74.62,3,Self employed,1,1,1,0,0,0,0,0,1,0,West Bengal,Kolkata,East,10,25,0
247,58259,98002,61.22,104,Self employed,1,1,0,0,0,0,0,0,0,0,Maharashtra,Pune,West,9,51,0
248,58287,87328,70.2,36,Self employed,1,0,1,1,0,0,0,0,0,0,Uttar Pradesh,kanpur,North,8,29,0
249,51303,69447,74.88,136,Salaried,1,1,0,0,0,0,0,0,0,0,Punjab,Ludhiana,North,8,59,0
250,57311,76726,79.76,8,Self employed,1,1,0,0,0,0,0,0,0,0,Karnataka,Mangalore,South,10,43,0
251,70123,98950,72.76,10,Self employed,1,1,0,0,0,0,0,0,0,1,Telangana,Hyderabad,South,9,32,0
252,14440,53920,27.82,160,Salaried,1,1,0,0,0,0,778,0,0,0,Jharkhand,Ranchi,East,10,45,21
253,38439,50063,79.9,104,Salaried,1,1,0,0,0,0,771,0,0,0,Karnataka,Mangalore,South,10,34,6
254,58713,110085,54.5,2,Salaried,1,1,0,0,0,0,825,0,0,0,Punjab,Ludhiana,North,10,28,7
255,27756,64516,45.3,65,Salaried,1,1,0,0,0,0,0,0,0,1,Telangana,Hyderabad,South,8,57,0
256,66181,86950,79.82,105,Salaried,1,1,0,0,0,0,300,2,1,0,Delhi,Delhi,North,8,43,77
257,25029,51475,51.48,1,Self employed,1,0,0,1,0,0,0,0,0,0,Maharashtra,Pune,West,10,42,0
258,134938,182946,76.53,138,Salaried,1,1,1,0,0,0,648,0,0,0,West Bengal,Kolkata,East,9,30,61
259,51078,60871,85.43,48,Self employed,1,1,0,0,0,0,825,0,0,1,Tamil Nadu,Coimbatore,South,10,51,21
260,67882,104300,67.11,202,Salaried,1,1,0,0,0,0,737,0,0,0,Rajasthan,Jaipur,North,8,51,12
261,60713,69467,89.25,67,Self employed,1,1,0,0,0,0,679,0,2,1,Punjab,Ludhiana,North,10,33,17
262,83033,117013,72.64,36,Salaried,1,0,0,1,0,0,654,0,0,0,Tamil Nadu,Chennai,South,8,55,61
263,44968,70952,65.0,251,Self employed,1,0,1,1,0,0,706,0,0,0,Tamil Nadu,Chennai,South,8,41,38
264,71817,106151,69.71,159,Self employed,1,1,0,0,0,0,300,1,0,0,Sikkim,Gangtok,East,10,31,60
265,44349,68395,67.26,79,Self employed,1,1,0,0,0,0,18,0,0,0,Tamil Nadu,Vellore,South,8,34,26
266,41794,64280,66.89,67,Salaried,1,1,0,0,0,0,0,0,0,0,Bihar,Patna,East,8,29,0
267,52078,71741,75.27,136,Self employed,1,1,0,0,0,0,585,0,0,1,Karnataka,Mysore,South,8,29,18
268,54303,66194,83.09,16,Self employed,1,1,0,0,0,0,0,0,0,1,Punjab,Ludhiana,North,8,41,0
269,26729,69425,39.18,42,Self employed,1,1,0,0,0,0,15,0,0,0,Tamil Nadu,Coimbatore,South,10,33,0
270,58493,78069,78.14,1,Salaried,1,0,0,1,0,0,753,0,0,0,Tamil Nadu,Coimbatore,South,10,32,1
271,56010,66136,89.21,63,Salaried,1,1,0,0,0,0,681,0,0,0,Sikkim,Gangtok,East,8,47,60
272,64882,105206,63.68,255,Self employed,1,1,0,0,0,0,0,0,0,0,Rajasthan,Jaipur,North,10,26,0
273,55059,63442,88.27,136,Salaried,1,1,0,0,0,0,609,1,0,0,Gujarat,Vadodara,West,8,61,21
274,53923,65016,85.0,67,Self employed,1,1,0,0,0,0,0,0,1,0,Andhra Pradesh,Nellore,South,9,36,0
275,42794,65692,66.98,67,Salaried,1,1,0,0,0,0,738,0,0,0,Uttar Pradesh,Noida,North,10,35,1
276,82186,123900,67.8,248,Salaried,1,1,0,0,0,0,738,0,0,0,Bihar,Patna,East,10,55,5
277,58513,75693,79.27,20,Self employed,1,1,0,0,0,0,0,0,0,0,Jharkhand,Ranchi,East,10,28,0
278,74751,104689,73.55,11,Self employed,1,1,0,0,0,0,0,0,0,1,Jharkhand,Jamshedpur,East,10,26,0
279,49278,63794,79.16,20,Salaried,1,1,0,0,0,0,0,0,0,1,West Bengal,Kolkata,East,10,30,0
280,55513,72046,79.81,65,Salaried,1,0,1,1,0,0,0,0,0,1,Bihar,Patna,East,9,28,0
281,53078,63420,86.72,250,Self employed,1,1,0,0,0,0,718,0,2,0,Maharashtra,Mumbai,West,8,49,49
282,59213,104500,58.37,11,Self employed,1,1,0,0,0,0,0,0,0,0,Telangana,Hyderabad,South,10,32,0
283,51678,71472,74.99,251,Self employed,1,0,0,1,0,0,0,0,0,0,Uttarakhand,Dehradun,North,9,31,0
284,97990,139214,71.47,36,Self employed,1,0,1,1,0,0,0,0,0,1,West Bengal,Kolkata,East,10,32,0
285,59846,72509,85.0,16,Self employed,1,1,0,0,0,0,0,0,0,1,Telangana,Hyderabad,South,10,29,0
286,25529,62102,43.48,42,Self employed,1,1,0,0,0,0,0,0,0,1,Gujarat,Vadodara,West,10,37,0
287,34879,62462,57.64,61,Self employed,1,0,0,1,0,0,300,0,0,1,Karnataka,Mangalore,South,8,48,15
288,67171,87475,79.91,69,Self employed,1,1,0,0,0,0,18,0,0,1,Punjab,Ludhiana,North,9,31,9
289,43939,62601,75.08,160,Self employed,1,1,0,0,0,0,644,1,0,0,Rajasthan,Jaipur,North,9,51,41
290,33784,60825,57.21,250,Salaried,1,1,0,0,0,0,300,0,0,0,Sikkim,Gangtok,East,8,54,68
291,28529,40817,73.5,69,Self employed,1,1,0,0,0,0,619,0,1,0,Gujarat,Ahmedabad,West,8,55,52
292,59259,66922,89.66,136,Salaried,1,1,0,0,0,0,0,0,0,1,Karnataka,Mysore,South,9,26,0
293,58013,84757,70.79,152,Salaried,1,1,0,0,0,0,0,0,0,0,Maharashtra,Pune,West,10,26,0
294,60213,71260,86.3,13,Salaried,1,1,0,0,0,0,300,0,3,1,Uttarakhand,Dehradun,North,8,32,85
295,54303,68840,79.9,130,Salaried,1,0,0,1,0,0,14,0,0,0,Uttarakhand,Dehradun,North,9,26,0
296,60447,80000,77.5,248,Salaried,1,1,0,0,0,0,738,0,0,0,Karnataka,Mysore,South,10,36,1
297,39439,68391,58.49,142,Salaried,1,1,0,0,0,0,0,0,0,0,Jharkhand,Jamshedpur,East,10,44,0
298,51303,74425,70.14,18,Salaried,1,1,0,0,0,0,617,0,0,0,Maharashtra,Aurangabad,West,10,46,6
299,58000,70675,83.48,147,Salaried,1,1,0,0,0,0,0,0,0,1,Uttarakhand,Dehradun,North,10,27,0
300,44145,67073,68.58,36,Self employed,1,0,0,1,0,0,0,0,0,0,Telangana,Hyderabad,South,8,62,0
301,36939,96468,39.39,48,Salaried,1,1,0,0,0,0,0,0,0,0,West Bengal,Kolkata,East,8,34,0
302,59447,71817,84.94,61,Self employed,1,1,0,0,0,0,15,0,1,0,Uttar Pradesh,Noida,North,10,36,0
303,59013,67601,88.76,2,Salaried,1,1,0,0,0,0,0,0,0,1,Gujarat,Vadodara,West,10,54,0
304,52578,109638,49.25,48,Self employed,1,1,0,0,0,0,0,0,0,0,Karnataka,Bangalore,South,8,26,0
305,52303,67640,78.36,146,Unemployed,1,1,0,0,0,0,0,0,0,0,Punjab,Ludhiana,North,8,30,0
306,48349,64067,78.04,3,Self employed,1,1,1,0,0,0,737,0,0,0,Tamil Nadu,Vellore,South,8,32,16
307,54759,63107,89.53,160,Salaried,1,1,0,0,0,0,445,3,0,0,Uttarakhand,Dehradun,North,10,34,53
308,55013,75248,75.75,255,Self employed,1,1,0,0,0,0,0,0,0,1,Tamil Nadu,Vellore,South,8,27,0
309,50778,63765,82.33,147,Salaried,1,1,0,0,0,0,567,1,2,0,Odisha,Bhubaneshwar,East,9,35,12
310,43394,57782,76.15,34,Salaried,1,1,0,0,0,0,0,0,0,0,Jharkhand,Ranchi,East,10,46,0
311,61213,75930,82.18,76,Salaried,1,1,0,0,0,0,596,0,0,0,Uttar Pradesh,kanpur,North,10,32,73
312,38574,54868,74.72,202,Salaried,1,1,1,0,0,0,0,0,0,1,Tamil Nadu,Chennai,South,9,31,0
313,96490,149000,66.44,10,Self employed,1,0,0,1,0,0,584,0,0,0,Maharashtra,Mumbai,West,9,45,74
314,43929,69699,66.0,42,Self employed,1,0,0,1,0,0,318,1,3,0,Tamil Nadu,Coimbatore,South,10,37,20
315,49803,65002,79.23,18,Salaried,1,1,0,0,0,0,493,0,0,0,Jharkhand,Jamshedpur,East,8,54,37
316,64682,74144,89.69,73,Salaried,1,1,0,0,0,0,832,0,0,0,Maharashtra,Pune,West,10,29,4
317,57759,79488,74.85,1,Self employed,1,1,0,0,0,0,14,0,0,0,West Bengal,Kolkata,East,10,43,48
318,74751,90000,84.44,135,Salaried,1,1,0,0,0,0,709,0,0,1,Karnataka,Bangalore,South,10,34,21
319,59913,81163,74.79,2,Self employed,1,1,0,0,0,0,709,0,1,0,Tamil Nadu,Vellore,South,10,33,7
320,58259,73097,80.71,19,Salaried,1,1,0,0,0,0,0,0,0,0,Bihar,Patna,East,10,25,0
321,38839,60334,66.3,67,Self employed,1,1,0,0,0,0,0,0,0,1,Odisha,Bhubaneshwar,East,9,35,0
322,55259,115185,49.49,120,Self employed,1,1,0,0,0,0,0,0,0,0,Kerala,Kochi,South,10,27,0
323,33341,72772,48.1,120,Self employed,1,0,0,1,0,0,621,1,0,0,Karnataka,Mangalore,South,8,40,52
324,44215,70032,66.4,249,Self employed,1,1,0,0,0,0,17,0,0,1,Uttar Pradesh,kanpur,North,10,42,0
325,57059,65368,89.95,34,Self employed,1,1,1,0,0,0,682,0,1,0,Karnataka,Mysore,South,9,40,25
326,43394,66052,68.13,74,Salaried,1,1,0,0,0,0,0,0,0,0,Telangana,Hyderabad,South,8,41,0
327,54613,61900,89.98,72,Self employed,1,1,0,0,0,0,626,0,5,0,Gujarat,Surat,West,9,57,13
328,38939,71621,55.85,138,Self employed,1,1,0,0,0,0,300,0,0,0,Kerala,Kochi,South,9,45,25
329,61433,96538,66.3,120,Self employed,1,1,0,0,0,0,634,0,0,1,Jharkhand,Ranchi,East,9,50,62
330,47253,62000,80.0,202,Self employed,1,1,0,0,0,0,0,0,0,0,Gujarat,Surat,West,10,29,0
331,60263,76558,80.33,70,Self employed,1,1,0,0,0,0,0,0,0,0,Uttar Pradesh,kanpur,North,8,37,0
332,62447,66874,94.95,67,Salaried,1,1,0,0,0,0,300,0,0,0,Madhya Pradesh,Indore,West,10,43,111
333,51103,62188,84.9,34,Salaried,1,1,0,0,0,0,596,1,0,1,Tamil Nadu,Chennai,South,8,31,30
334,50733,75763,68.24,36,Self employed,1,0,0,1,0,0,646,0,1,1,Sikkim,Gangtok,East,10,60,36
335,44745,62320,74.78,10,Self employed,1,1,0,0,0,0,0,0,0,0,Uttar Pradesh,Noida,North,9,37,0
336,39641,64550,61.97,74,Self employed,1,1,0,0,0,0,0,0,0,1,Delhi,Delhi,North,9,33,0
337,45675,63958,76.61,78,Self employed,1,1,1,0,0,0,0,0,0,1,Uttar Pradesh,Noida,North,10,63,0
338,52703,77071,71.36,36,Self employed,1,0,1,1,0,0,0,0,0,0,Maharashtra,Mumbai,West,9,35,0
339,52003,62000,85.0,136,Self employed,1,1,0,0,0,0,738,0,5,1,Odisha,Bhubaneshwar,East,8,25,25
340,32334,60967,54.54,3,Self employed,1,1,0,0,0,0,14,0,0,0,Punjab,Ludhiana,North,9,50,13
341,71267,106268,69.12,251,Self employed,1,0,1,1,0,0,654,0,0,1,Jharkhand,Jamshedpur,East,9,35,49
342,53303,66118,81.67,34,Self employed,1,0,0,1,0,0,0,0,0,0,Gujarat,Ahmedabad,West,9,41,0
343,54659,68957,81.21,67,Self employed,1,0,0,1,0,0,659,2,0,0,Karnataka,Mysore,South,10,56,13
344,55259,71895,78.59,14,Self employed,1,1,0,0,0,0,0,0,0,1,West Bengal,Kolkata,East,9,33,0
345,64382,80261,82.23,10,Self employed,1,1,0,0,0,0,0,0,0,0,Gujarat,Surat,West,10,28,0
346,41664,67125,64.06,5,Salaried,1,1,0,0,0,0,708,0,0,0,Gujarat,Surat,West,8,44,21
347,26429,39289,71.01,250,Self employed,1,1,0,0,0,0,421,2,0,0,Punjab,Ludhiana,North,8,35,27
348,44349,66680,68.99,68,Self employed,1,1,0,0,0,0,687,0,0,0,Karnataka,Mysore,South,8,53,1
349,49678,73700,68.66,152,Self employed,1,0,0,1,0,0,0,0,0,0,Kerala,Thrissur,South,10,37,0
350,55309,71953,79.91,138,Self employed,1,1,0,0,0,0,659,0,1,0,Tamil Nadu,Coimbatore,South,9,41,1
351,79040,108740,74.49,8,Unemployed,1,1,0,0,0,0,0,0,0,0,Jharkhand,Ranchi,East,10,24,0
352,45849,69237,68.6,120,Salaried,1,1,0,0,0,0,0,0,0,0,Kerala,Thrissur,South,10,31,0
353,48899,68778,72.7,138,Salaried,1,1,0,0,0,0,719,0,0,0,Maharashtra,Mumbai,West,10,33,24
354,41494,69932,60.77,18,Self employed,1,1,0,0,0,0,0,0,0,0,Gujarat,Vadodara,West,10,30,0
355,56259,70009,81.42,146,Salaried,1,1,0,0,0,0,15,0,0,1,Tamil Nadu,Vellore,South,8,27,1
356,45849,82185,57.19,48,Self employed,1,1,0,0,0,0,825,0,0,0,Rajasthan,Jaipur,North,8,28,2
357,70817,85419,84.29,2,Self employed,1,1,0,0,0,0,618,1,0,0,Andhra Pradesh,Nellore,South,10,48,48
358,50703,68265,76.17,67,Salaried,1,1,0,0,0,0,639,0,0,0,Kerala,Kochi,South,10,55,48
359,50385,73296,70.0,36,Self employed,1,0,0,1,0,0,0,0,0,1,Jharkhand,Jamshedpur,East,10,28,0
360,58450,77753,79.87,78,Salaried,1,1,0,0,0,0,566,0,1,1,Karnataka,Mysore,South,10,27,4
361,61713,77720,81.06,165,Self employed,1,1,0,0,0,0,0,0,0,1,West Bengal,Kolkata,East,9,37,0
362,46349,62509,75.67,18,Salaried,1,1,0,0,0,0,17,0,1,0,Rajasthan,Jaipur,North,8,43,2
363,53303,65605,83.84,146,Salaried,1,1,0,0,0,0,0,0,0,1,Kerala,Kochi,South,8,25,0
364,51703,70795,74.86,138,Salaried,1,1,1,0,0,0,825,0,1,0,Telangana,Hyderabad,South,10,44,25
365,56513,73262,79.85,251,Salaried,1,0,1,1,0,0,0,0,0,0,Uttar Pradesh,kanpur,North,10,34,0
366,35254,72827,52.48,5,Salaried,1,1,0,0,0,0,577,1,0,1,Karnataka,Bangalore,South,10,35,49
367,34699,68638,53.91,11,Self employed,1,0,0,1,0,0,0,0,0,0,Maharashtra,Pune,West,9,27,0
368,45829,65391,74.93,3,Salaried,1,1,0,0,0,0,0,0,0,0,Gujarat,Surat,West,8,29,0
369,64419,96423,68.45,20,Salaried,1,1,0,0,0,0,681,0,0,0,West Bengal,Kolkata,East,10,26,1
370,53803,61476,89.47,136,Salaried,1,1,0,0,0,0,591,0,0,1,Rajasthan,Jaipur,North,8,25,25
371,67882,107285,65.25,104,Salaried,1,1,0,0,0,0,0,0,0,0,Tamil Nadu,Vellore,South,8,28,0
372,65882,74500,89.93,2,Self employed,1,1,0,0,0,0,710,0,3,0,Maharashtra,Mumbai,West,9,56,24
373,54963,67000,85.0,2,Salaried,1,1,1,0,0,0,524,0,1,1,Kerala,Thrissur,South,9,48,15
374,54638,76379,72.51,117,Self employed,1,1,0,0,0,0,0,0,0,1,Kerala,Thrissur,South,10,44,0
375,53139,91460,61.23,104,Self employed,1,1,0,0,0,0,825,0,0,0,Delhi,Delhi,North,8,25,7
376,43594,83808,52.74,66,Salaried,1,1,0,0,0,0,618,0,0,0,Madhya Pradesh,Indore,West,8,31,39
377,55859,75832,79.12,103,Self employed,1,1,0,0,0,0,738,0,3,0,Tamil Nadu,Chennai,South,9,27,7
378,38439,65123,61.42,3,Self employed,1,1,1,0,0,0,627,0,0,0,Tamil Nadu,Vellore,South,8,35,39
379,72123,98700,74.97,103,Salaried,1,1,0,0,0,0,0,0,0,0,Jharkhand,Jamshedpur,East,8,32,0
380,76751,107470,72.58,251,Self employed,1,0,1,1,0,0,0,0,0,0,Gujarat,Surat,West,10,37,0
381,52303,68286,79.08,74,Salaried,1,0,0,1,0,0,0,0,0,0,Kerala,Kochi,South,8,40,0
382,62891,71500,89.93,135,Self employed,1,1,0,0,0,0,758,0,0,1,Kerala,Thrissur,South,10,42,49
383,57013,65616,88.39,165,Salaried,1,1,0,0,0,0,0,0,0,0,Gujarat,Surat,West,9,36,0
384,53249,64100,88.92,5,Salaried,1,0,0,1,0,0,749,0,0,0,Telangana,Hyderabad,South,8,55,39
385,56259,74454,77.9,5,Salaried,1,1,0,0,0,0,407,1,0,1,Delhi,Delhi,North,10,27,13
386,40894,62353,67.36,165,Salaried,1,0,0,0,1,0,0,0,0,0,Gujarat,Surat,West,9,36,0
387,95490,173762,57.55,103,Self employed,1,1,0,0,0,0,832,0,1,0,Tamil Nadu,Coimbatore,South,9,25,5
388,50303,76200,68.24,17,Self employed,1,1,0,0,0,0,738,0,0,0,Karnataka,Mysore,South,10,47,5
389,38439,58421,68.47,79,Self employed,1,1,0,0,0,0,0,0,0,0,Uttar Pradesh,Noida,North,9,55,0
390,39594,62267,65.85,67,Self employed,1,1,0,0,0,0,775,0,0,0,West Bengal,Kolkata,East,8,45,36
391,58159,71980,82.66,67,Self employed,1,1,0,0,0,0,738,0,0,0,Gujarat,Surat,West,10,25,3
392,55459,71893,78.87,78,Salaried,1,1,1,0,0,0,0,0,0,0,Sikkim,Gangtok,East,10,36,0
393,40394,70518,59.56,120,Salaried,1,1,0,0,0,0,760,0,0,0,Gujarat,Ahmedabad,West,10,51,21
394,54303,79439,69.24,9,Self employed,1,1,0,0,0,0,300,1,0,0,Gujarat,Surat,West,10,50,63
395,63242,90842,71.55,20,Salaried,1,1,0,0,0,0,0,0,0,1,Uttar Pradesh,kanpur,North,9,28,0
396,42394,64989,66.93,79,Salaried,1,1,0,0,0,0,710,0,0,0,Tamil Nadu,Coimbatore,South,9,54,1
397,52094,80252,69.16,11,Unemployed,1,1,0,0,0,0,0,0,0,0,Karnataka,Mysore,South,10,24,0
398,42394,57350,74.98,136,Self employed,1,1,0,0,0,0,738,0,2,0,Uttar Pradesh,Noida,North,10,52,5
399,78886,120722,66.93,251,Self employed,1,0,0,1,0,0,0,0,0,0,Delhi,Delhi,North,9,44,0
400,52003,69700,76.33,13,Salaried,1,1,0,0,0,0,0,0,0,0,Gujarat,Vadodara,West,8,37,0
401,44349,58104,79.17,3,Self employed,1,1,0,1,0,0,0,0,0,0,Rajasthan,Jaipur,North,8,31,0
402,56759,64739,89.59,136,Salaried,1,1,0,0,0,0,825,0,0,0,Madhya Pradesh,Indore,West,9,27,12
403,39210,56390,72.71,9,Self employed,1,1,0,0,0,0,0,0,0,1,Maharashtra,Pune,West,9,34,0
404,42994,76322,58.96,1,Self employed,1,1,0,0,0,0,300,0,0,0,Karnataka,Mysore,South,10,51,30
405,76751,98116,79.5,136,Self employed,1,1,0,0,0,0,0,0,0,0,Delhi,Delhi,North,8,52,0
406,63213,88722,73.26,9,Salaried,1,0,0,1,0,0,0,0,0,1,Gujarat,Vadodara,West,10,27,0
407,54509,72697,77.03,5,Self employed,1,1,0,0,0,0,639,0,0,0,Telangana,Hyderabad,South,10,41,33
408,64400,73889,89.86,121,Self employed,1,1,0,0,0,0,0,0,0,1,Tamil Nadu,Coimbatore,South,10,46,0
409,49000,106376,47.0,35,Salaried,1,1,0,0,0,0,651,0,0,0,Tamil Nadu,Chennai,South,10,31,14
410,56613,74031,78.35,16,Salaried,1,1,0,0,0,0,0,0,0,1,Punjab,Ludhiana,North,9,30,0
411,63213,97090,66.95,36,Self employed,1,0,0,1,0,0,0,0,0,1,Maharashtra,Mumbai,West,9,30,0
412,39139,54477,73.43,14,Self employed,1,1,0,0,0,0,0,0,0,0,Tamil Nadu,Coimbatore,South,10,27,0
413,59463,77583,78.63,3,Self employed,1,1,0,1,0,0,0,0,0,1,Uttar Pradesh,Noida,North,10,25,0
414,51078,60475,87.64,79,Salaried,1,1,0,0,0,0,0,0,2,0,Gujarat,Vadodara,West,9,29,0
415,53078,62000,88.71,79,Self employed,1,1,0,0,0,0,709,0,1,0,Karnataka,Mysore,South,9,30,7
416,47349,58189,84.21,160,Self employed,1,1,1,0,0,0,634,0,0,0,Gujarat,Surat,West,9,50,31
417,61213,90915,68.2,165,Salaried,1,1,0,0,0,0,0,0,0,0,Telangana,Hyderabad,South,10,31,0
418,57359,71347,82.83,34,Self employed,1,1,0,0,0,0,0,0,0,0,Uttarakhand,Dehradun,North,9,44,0
419,54259,63420,88.3,250,Self employed,1,1,0,0,0,0,0,0,0,0,West Bengal,Kolkata,East,8,28,0
420,66882,81998,84.15,1,Self employed,1,1,0,0,0,0,0,0,0,1,Jharkhand,Ranchi,East,10,30,0
421,51223,69669,77.51,103,Salaried,1,1,0,0,0,0,15,0,1,0,Tamil Nadu,Vellore,South,10,26,0
422,46749,68023,70.56,67,Self employed,1,1,0,0,0,0,763,0,0,0,Tamil Nadu,Chennai,South,10,32,8
423,57563,66969,88.1,70,Salaried,1,1,1,0,0,0,755,0,0,0,Maharashtra,Aurangabad,West,8,31,17
424,61947,75423,84.85,160,Self employed,1,1,0,0,0,0,515,1,2,0,Tamil Nadu,Chennai,South,9,34,25
425,107112,187725,59.66,17,Unemployed,1,1,0,0,0,0,545,0,0,1,Uttar Pradesh,Noida,North,10,25,21
426,68923,96555,75.6,1,Salaried,1,0,0,1,0,0,0,0,1,0,Maharashtra,Mumbai,West,10,27,0
427,30239,74839,42.09,65,Salaried,1,0,0,1,0,0,369,2,9,0,Kerala,Thrissur,South,10,42,37
428,51321,65243,82.92,3,Self employed,1,1,0,0,0,0,300,0,1,0,Maharashtra,Mumbai,West,8,42,49
429,59647,67888,89.85,61,Salaried,1,0,0,1,0,0,0,0,0,0,Delhi,Delhi,North,10,35,0
430,35911,89613,41.82,85,Self employed,1,1,0,0,0,0,642,0,0,0,Rajasthan,Jaipur,North,10,28,31
431,51703,67551,78.46,5,Salaried,1,1,0,0,0,0,0,0,0,1,Tamil Nadu,Coimbatore,South,10,29,0
432,61947,74415,84.66,34,Self employed,1,1,0,0,0,0,0,0,1,0,Gujarat,Surat,West,9,26,0
433,57759,66500,89.47,2,Self employed,1,1,1,0,0,0,0,0,1,0,Karnataka,Bangalore,South,8,44,0
434,18219,66070,30.27,120,Self employed,1,1,0,0,0,0,0,0,0,0,Tamil Nadu,Vellore,South,8,42,0
435,47249,64661,75.01,67,Unemployed,1,1,0,0,0,0,0,0,0,0,Bihar,Patna,East,8,25,0
436,49803,75480,68.23,250,Salaried,1,1,0,0,0,0,742,0,0,0,Uttarakhand,Dehradun,North,9,42,33
437,57659,65812,89.19,61,Self employed,1,1,0,0,0,0,0,0,0,0,Maharashtra,Aurangabad,West,9,52,0
438,58713,77518,78.05,85,Self employed,1,1,0,0,0,0,0,0,0,1,Madhya Pradesh,Indore,West,9,64,0
439,62335,74858,84.99,147,Salaried,1,1,0,0,0,0,0,0,0,0,Karnataka,Mangalore,South,10,28,0
440,63947,80000,81.25,135,Self employed,1,1,0,0,0,0,402,1,0,1,Delhi,Delhi,North,10,46,16
441,64882,74221,88.92,2,Salaried,1,1,1,0,0,0,0,0,0,1,Madhya Pradesh,Indore,West,10,44,0
442,61213,74916,82.76,257,Salaried,1,1,0,0,0,0,763,0,0,0,Karnataka,Mangalore,South,10,36,25
443,42494,57817,75.93,15,Self employed,1,1,0,0,0,0,0,0,0,0,Uttarakhand,Dehradun,North,8,27,0
444,52503,80000,66.5,17,Salaried,1,1,0,0,0,0,724,0,0,0,Kerala,Thrissur,South,10,41,43
445,57777,74315,83.43,159,Self employed,1,1,0,0,0,0,374,1,0,1,Uttar Pradesh,kanpur,North,9,40,36
446,65309,98684,68.91,120,Salaried,1,1,0,0,0,0,0,0,0,0,Maharashtra,Aurangabad,West,10,33,0
447,52337,73759,72.88,65,Self employed,1,0,0,1,0,0,738,0,0,1,Maharashtra,Pune,West,10,47,13
448,57700,75363,78.29,146,Salaried,1,1,0,0,0,0,0,0,1,0,Gujarat,Ahmedabad,West,10,28,0
449,95990,150954,64.59,29,Self employed,1,1,0,0,0,0,17,0,0,0,Maharashtra,Aurangabad,West,9,26,0
450,60213,68979,88.43,48,Salaried,1,1,0,0,0,0,0,0,0,0,Tamil Nadu,Vellore,South,10,47,0
451,55906,75211,76.99,147,Salaried,1,0,0,1,0,0,0,0,0,0,Telangana,Hyderabad,South,9,33,0
452,59013,68408,87.71,76,Salaried,1,1,0,0,0,0,0,0,0,0,Odisha,Bhubaneshwar,East,10,27,0
453,62947,81000,79.63,248,Salaried,1,1,0,0,0,0,0,0,0,1,Gujarat,Surat,West,8,35,0
454,52803,66283,82.22,34,Salaried,1,1,0,0,0,0,0,0,0,0,Maharashtra,Pune,West,10,27,0
455,61447,73564,85.64,82,Self employed,1,1,0,0,0,0,0,0,0,0,Maharashtra,Pune,West,10,46,0
456,61585,94823,70.0,36,Self employed,1,0,0,1,0,0,0,0,0,0,Madhya Pradesh,Indore,West,9,41,0
457,77781,109780,72.67,36,Self employed,1,0,0,1,0,0,0,0,0,0,West Bengal,Kolkata,East,10,60,0
458,42810,88962,50.58,251,Salaried,1,0,1,1,0,0,15,0,0,0,Gujarat,Surat,West,8,44,0
459,51803,77735,67.54,16,Salaried,1,1,0,0,0,0,0,0,0,0,Punjab,Ludhiana,North,10,28,0
460,57513,66300,88.99,2,Salaried,1,1,0,0,0,0,0,0,0,0,Bihar,Patna,East,8,28,0
